authorMeta/fans,authorMeta/name,collectCount,commentCount,createTimeISO,diggCount,isSponsored,locationMeta/city,locationMeta/locationName,shareCount,text,videoMeta/duration,webVideoUrl,playCount,brand,hour,day
30600,claudiofernandi,12,5,2024-10-08 04:08:29+00:00,59,False,Unknown,Unknown,10,3 minuman enak di fore #fore #coffee ,20,https://www.tiktok.com/@claudiofernandi/video/7423251801740283141,23900,Fore Coffee,4,Tuesday
631,pakedulubarungerti.id,3,2,2025-03-20 14:14:02+00:00,37,False,Jambi City,Fore Coffee - Sipin Jambi,5,😍 tempat nongkrong baru anak jambi 😋 1L cukup buat push ML #forecoffee #jambi #fyp ,11,https://www.tiktok.com/@pakedulubarungerti.id/video/7483894772428574007,9281,Fore Coffee,14,Thursday
7880,wadaizahra,7,4,2025-07-26 13:36:46+00:00,70,False,Banjarmasin,"Fore Coffee, Hasan Basri Banjarmasin",4,Malam mingguan kamii 🤗🤗 #fyp #fore #forecoffee ,36,https://www.tiktok.com/@wadaizahra/video/7531384075194600712,2127,Fore Coffee,13,Saturday
396,ifasya94,8,2,2025-07-20 10:41:47+00:00,48,False,Banjarmasin,"Fore Coffee, Hasan Basri Banjarmasin",4,"Afternoon coffee time again 
With FORE coffee
Nikmati waktu bersantaimu dalam berbagai suasana sambil ngopi di sini,, ( ada non kopi juga beserta snack ) 
Pelayanan ramah, parkir luas, ruangan nyaman indoor full ac maupun outdoornya

#coffeelover #forecoffee #coffeetime #enjoyment #inspiredhlife ",17,https://www.tiktok.com/@ifasya94/video/7529112468707134725,6587,Fore Coffee,10,Sunday
6180,retnx,14,14,2025-04-02 03:43:14+00:00,114,False,Unknown,Unknown,19,"Replying to @Rusia Esterlina yes 💯!!!
Baru beberapa waktu lalu cobain yang kopi tani. Bener, enakkk! 

#fore #forecoffee #foreciledug ",27,https://www.tiktok.com/@retnx/video/7488556328508558600,8014,Fore Coffee,3,Wednesday
765,kranjang_cek,1,0,2025-04-25 07:30:46+00:00,9,False,Bogor Regency,"Fore Coffee, Living World Kota Wisata",1,Ngopi dulu masee ☕️ #CapCut #forecoffee #ngopisantuy #kopisusu #storywhatsapp ,16,https://www.tiktok.com/@kranjang_cek/video/7497149917161409797,976,Fore Coffee,7,Friday
6311,hotchaleck,46,23,2025-04-24 14:47:32+00:00,948,False,Bandung City,"Fore Coffee, Bandung Indah Plaza",16,"thank you for all the knowledge and experience, i love u! ❤️ @Fore Coffee Indonesia #baristalife #coffeeaddict #coffeeshop ",23,https://www.tiktok.com/@hotchaleck/video/7496891382972435717,29800,Fore Coffee,14,Thursday
33600,forecoffee.id,24,5,2025-05-25 11:16:57+00:00,250,False,Unknown,Unknown,10,"Dopamine menu Foremin yang selalu bikin semangat jalanin hari! 🥳 

Apa dopamine menu versi Fore Friends? Coba komen dong di kolom komentar 🫵🏻

#ForeCoffee",11,https://www.tiktok.com/@forecoffee.id/video/7508340770420788488,18400,Fore Coffee,11,Sunday
180,petite_girl156,4,1,2025-05-23 12:25:04+00:00,33,False,Unknown,Banjarbaru,4,"📍Fore Coffee 
Caffee yg Aestetic juga buat WFH santuy 🍃✨🧋
#forecoffee #viraltiktok #banjarbaru ",22,https://www.tiktok.com/@petite_girl156/video/7507616149870300424,782,Fore Coffee,12,Friday
1601,rachma.737,1,1,2025-04-16 10:29:41+00:00,19,False,Sleman,"Fore Coffee - Kaliurang, Yogyakarta",3,"Jajan Kopi Fore
#kopi 
#yogyakarta 
#kuliner ",16,https://www.tiktok.com/@rachma.737/video/7493856260844981512,2018,Fore Coffee,10,Wednesday
257,iqbl_gegz,6,9,2025-04-29 10:59:41+00:00,88,False,Unknown,Jember,14,"Jember uda ada fore coffe, ga perlu jauh jauh ke sby🤩. #forecoffee #jember24jam #cafejember #kulinerjember ",12,https://www.tiktok.com/@iqbl_gegz/video/7498688092098891063,5256,Fore Coffee,10,Tuesday
33600,forecoffee.id,9,5,2025-05-24 10:17:23+00:00,49,False,Unknown,Unknown,7,"Pengen bisa nikmatin Buy 1 Get 1 terus tiap bulan? Langganan ngopi pakai MyFore Plan dong!🙌🏽

Cukup berlangganan mulai dari Rp9K setiap bulannya, kamu bisa nikmati berbagai keuntungan kayak gini! 

Kapan lagi bisa ngopi sehemat ini! Yuk, langganan MyFore Plan sekarang hanya di aplikasi Fore Coffee📲

#ForeCoffee",18,https://www.tiktok.com/@forecoffee.id/video/7507954323033410824,5883,Fore Coffee,10,Saturday
54800,nawangnov,1,6,2025-07-27 08:52:54+00:00,40,False,Malang Regency,FORREST CAFE,0,"Bukan pecinta kopi, tapi Caramel Praline Macchiato ini enyakkk 👍👍
#fore #cooffee #caramelmacchiato ",19,https://www.tiktok.com/@nawangnov/video/7531681996796431672,738,Fore Coffee,8,Sunday
764,picukcuk,5,6,2025-05-06 10:55:18+00:00,44,False,Jember,Fore Coffee - Kartini Jember,21,Sekarang ga harus lewat tol dulu buat beli Fore 😍 so happy karena di Jember sudah buka outletnya @Fore Coffee Indonesia #fore #forecoffee #forejember #forecoffeejember #jember #jemberhitz #jemberviral #kopijember #cafejember #cafejemberbaru #jembernews #makananjember #fyp ,47,https://www.tiktok.com/@picukcuk/video/7501284551138872582,5635,Fore Coffee,10,Tuesday
1636,weldyarf,40,4,2024-08-19 13:00:41+00:00,227,False,Jakarta,Fore Coffee - Bendungan Hilir,15,"Spill minuman favorit kamu kalo lagi nongkrong di Fore Coffee yaa..

#fore #forecoffee #ttpetualangpro #jelajahmerdeka #coffeeshopjakarta #fyp #jakarta #viral ",37,https://www.tiktok.com/@weldyarf/video/7404834725027646726,57900,Fore Coffee,13,Monday
6090,lovasiregar09,0,5,2024-07-17 12:48:03+00:00,25,False,Deli Serdang Regency,Fore Coffee - Citraland Helvetia Medan,0,"masih ada yg belum kesini??
#fyp #fypp #medan #kotamedan #coffee #forecoffee #coffeetiktok ",46,https://www.tiktok.com/@lovasiregar09/video/7392585668423257349,1404,Fore Coffee,12,Wednesday
2040,itynerary,11,7,2023-07-02 16:47:38+00:00,80,False,Unknown,Pekanbaru,22,kalo fore coffee akumah FOMO. rela antri 1 jam pas awal buka🙋🏻‍♀️ #pekanbaru #forepekanbaru #tempatngopipekanbaru #anaknongkrongpku #ngopipekanbaru #cafepekanbaru #fyp ,12,https://www.tiktok.com/@itynerary/video/7251263960530406661,5677,Fore Coffee,16,Sunday
3158,darling.bdg,13,3,2024-10-16 01:17:30+00:00,32,False,Bandung City,Jalan Dr. Setiabudi Bandung,28,"Fore Coffee cabang terbaru di Setiabudi, Bandung!!!
Selalu jadi favorite buat WFCan, nugas, nongki, sekarang bisa ni di daerah Setiabudi
Jangan lupa selalu order pakai aplikasi Fore ya, banyak promo dan ga perlu antri!!
📍: Fore Coffee
Jl. Setiabudi no. 119, Bandung
-
#bandungcoffeeshop #bandungcafe #bandungcoffeedirectory #forecoffeebandung ",48,https://www.tiktok.com/@darling.bdg/video/7426176427575364869,8066,Fore Coffee,1,Wednesday
157,slmchyrchmwt,1,0,2024-02-28 06:36:50+00:00,12,False,Unknown,Unknown,0,Tempat nyaman untuk wfc di Magelang cyeekk #fore #coffee ,18,https://www.tiktok.com/@slmchyrchmwt/video/7340538085165239557,1583,Fore Coffee,6,Wednesday
913,buttercreamlattee1,5,0,2025-06-20 16:05:48+00:00,43,False,Samarinda,BIGmall Samarinda,61,,14,https://www.tiktok.com/@buttercreamlattee1/video/7518063405937233158,1190,Fore Coffee,16,Friday
913,buttercreamlattee1,2,0,2025-06-26 12:24:50+00:00,33,False,Unknown,Unknown,8,,26,https://www.tiktok.com/@buttercreamlattee1/video/7520232981936557318,539,Fore Coffee,12,Thursday
913,buttercreamlattee1,4,0,2025-06-22 10:08:56+00:00,56,False,Unknown,Unknown,26,,21,https://www.tiktok.com/@buttercreamlattee1/video/7518713612949540101,999,Fore Coffee,10,Sunday
913,buttercreamlattee1,5,0,2025-06-20 12:46:28+00:00,75,False,Samarinda,Sungai Mahakam,66,,12,https://www.tiktok.com/@buttercreamlattee1/video/7518012043404856581,1312,Fore Coffee,12,Friday
913,buttercreamlattee1,0,1,2025-02-09 04:40:41+00:00,25,False,Unknown,Unknown,4,#lipsync #liriklagu #lyricsvideo ,22,https://www.tiktok.com/@buttercreamlattee1/video/7469274683507051782,435,Fore Coffee,4,Sunday
909,satriansyah_d_putra01,3,2,2025-07-27 13:41:49+00:00,218,False,Unknown,Unknown,2,"weekend day #fyppppppppppppppppppppppp 
#fypシ゚ 
#fypage 
#forecoffee 
#bencollenmallbengkulu ",27,https://www.tiktok.com/@satriansyah_d_putra01/video/7531756455918095621,4983,Fore Coffee,13,Sunday
2146,seto_samudra,7,3,2023-09-06 12:46:45+00:00,73,False,Unknown,Unknown,4,Harga yang pas untuk coffee enak & tempat yang nyaman = Strategi jitu dari FORE COFFEEE👍 #kopienak  #inspirasikopi #bisniskopipremium #forecoffee #foreveryday ,40,https://www.tiktok.com/@seto_samudra/video/7275693509146021125,15400,Fore Coffee,12,Wednesday
3167,tasikasikfood,10,1,2025-07-07 10:59:38+00:00,39,False,Tasikmalaya City,Fore Coffee - Yudanegara,7,"sesekali kamu harus mampir sih kesini 🤩
#tasikasikfood #tasikasik #tasik #tasikmalaya #yukgaskeun #fore #forecoffee #fyp ",34,https://www.tiktok.com/@tasikasikfood/video/7524292953347525893,2998,Fore Coffee,10,Monday
6188,iqbalxmohamad,22,3,2025-03-05 06:27:43+00:00,122,False,Manado,"Fore Coffee, Tikala",53,One of my favorite coffee shops in town #fore #coffee #manado ,18,https://www.tiktok.com/@iqbalxmohamad/video/7478208328363969800,6481,Fore Coffee,6,Wednesday
2345,ef.sae,2,6,2025-08-04 03:05:37+00:00,192,False,Unknown,Unknown,1,The sound of  happiness #coffe #forecoffee ,8,https://www.tiktok.com/@ef.sae/video/7534561177922325816,1122,Fore Coffee,3,Monday
1699,itsmecomel09,2,4,2025-05-26 04:38:27+00:00,242,False,Denpasar City,"Fore Coffee, Simpang Enam Teuku Umar",4,"🫠✨🌼 
#fypシ #CapCut #forecoffee ",15,https://www.tiktok.com/@itsmecomel09/video/7508609136167243064,8610,Fore Coffee,4,Monday
36500,poetrisejati,1,1,2023-04-17 05:33:40+00:00,6,False,Semarang City,DP Mall Semarang,1,Nunggunya 1 jam an🤭🥲  #forecoffee #forecoffeesemarang #ratingforecoffee #coffeerating #coffeeaddict  #voiceeffects ,27,https://www.tiktok.com/@poetrisejati/video/7222887758904315163,3036,Fore Coffee,5,Monday
2675,kayyieshere,44,16,2025-05-12 14:09:28+00:00,693,False,Unknown,Unknown,34,"beginner friendly sih, asal makan nasi dlu ya😊 #fore #coffee ",12,https://www.tiktok.com/@kayyieshere/video/7503561114882493704,14600,Fore Coffee,14,Monday
7272,luluzaharanii,5,4,2025-06-03 06:00:55+00:00,163,False,Unknown,Unknown,2,"Zemangattt 

#mahasiswa #komunikasi #fyp #fypage #fore #coffee ",16,https://www.tiktok.com/@luluzaharanii/video/7511599056993504518,4743,Fore Coffee,6,Tuesday
2549,essenwe,45,4,2024-03-22 15:13:57+00:00,93,False,Unknown,Palembang,10,"Boleh diadu sih 😀 berantem sini yang ngomong gaenak🙃
#forecoffee #kopifore #cafepalembang #JelajahRamadan #kopipalembang ",21,https://www.tiktok.com/@essenwe/video/7349206300221345030,15400,Fore Coffee,15,Friday
51,forecoffeesg,65,5,2024-03-12 09:05:50+00:00,560,False,Singapore,Bugis Junction,12,"Can't get ""All Too Well"" over the SG Eras Tour? Relive your fave era with a matching Fore Coffee drink! ☕️✨

Can't find your fave era? Follow for part 2! 

#ForeCoffeeSG #Swiftie #ErasTour #fyp #foryou #sgcoffee ",18,https://www.tiktok.com/@forecoffeesg/video/7345400577184042247,9228,Fore Coffee,9,Tuesday
5341,namakuvia.bcws,26,9,2025-04-15 00:40:43+00:00,251,False,Jakarta,South Jakarta,8,"Ada mas komisaris KAI nihhh Kanjeng Gusti👀 
 
#GustiBhre turut hadir dalam acara Pencatatan Perdana Saham di Bursa Efek Indonesia 📉😍 #bhresudjiwo #kgpaamangkunegarax #foreindonesia #forecoffee #bursaefekindonesia #sahamindonesia #fyp  ",21,https://www.tiktok.com/@namakuvia.bcws/video/7493333361977511176,5689,Fore Coffee,0,Tuesday
51,forecoffeesg,0,0,2023-12-29 04:42:43+00:00,10,False,Singapore,Bugis Junction,0,Going into the weekend like…  #sgcafehopping #singaporetiktok #sgcafe #sgtiktok #ForeCoffeeSingapore#fypシ,12,https://www.tiktok.com/@forecoffeesg/video/7317872442452577538,1156,Fore Coffee,4,Friday
1239,ardinygagola,33,7,2025-05-14 10:57:34+00:00,319,False,Manado,"Fore Coffee, Tikala",66,"fore di sore hari ternyata setenang dan seadem itu hihi 🌥️🍂
.
.
📍Fore Coffee, Tikala
 #cafe #aesthetic #forecoffee #manado ",16,https://www.tiktok.com/@ardinygagola/video/7504253834840018182,8753,Fore Coffee,10,Wednesday
910,verashahara_,3,0,2025-05-25 06:36:36+00:00,36,False,Semarang City,Fore Coffee - Mall Paragon City Semarang,2,"#fyp 
#forecoffee 
#kopidjuarasemarang 
#coffee ",7,https://www.tiktok.com/@verashahara_/video/7508268496980184376,1775,Fore Coffee,6,Sunday
354,fordeer.coffee,1,0,2024-12-22 02:06:35+00:00,8,False,Unknown,Unknown,0,the best time of year 💌 #fordeercoffee #rungxinchao #xuhuongtiktok #viraltiktok #coffeetiktok #coffeeshop #hanoi #fyp #learnontiktok #noel2024 ,9,https://www.tiktok.com/@fordeer.coffee/video/7451051808316755207,1100,Fore Coffee,2,Sunday
26400,babahriyan,20,4,2023-09-09 05:36:12+00:00,172,False,Unknown,Sawah Lunto,33,"FOOD, COFFEE & CHILL.

#coffeeshop #fyp #fypシ ",10,https://www.tiktok.com/@babahriyan/video/7276695801345182981,14700,Fore Coffee,5,Saturday
14400,foresthreecoffeeofficial,17,12,2024-03-04 02:40:19+00:00,693,False,Jakarta,"Foresthree Coffee & Kitchen, Cilandak",10,"Partner kerja ❌
Partner hidup ✅

#forethreecoffe #coffee #trend #baper #fyp #coffeshop ",27,https://www.tiktok.com/@foresthreecoffeeofficial/video/7342332549206789381,28400,Fore Coffee,2,Monday
47,fordaicedcoffee,0,2,2025-02-17 13:27:30+00:00,16,False,Tagaytay,"Barangay Maitim,Tagaytay",0,"Sorry, Shadow HAHAHAHAHAHA",36,https://www.tiktok.com/@fordaicedcoffee/video/7472379120370994449,256,Fore Coffee,13,Monday
47,fordaicedcoffee,0,0,2025-04-02 02:32:06+00:00,2,False,Unknown,Unknown,0,1 quarter down #fyp #marchdump ,19,https://www.tiktok.com/@fordaicedcoffee/video/7488537976377494801,202,Fore Coffee,2,Wednesday
74,kisugenk,1,0,2025-05-16 08:46:19+00:00,21,False,Jakarta,South Jakarta,2,"nyobain fore experience yang baru buka. honest review tempatnya nyaman banget. kemarin nyobain manual brew, pakai beans lokal dan enak banget sih. #fore #forecoffee #foreexperience #coffeeshopjakarta ",34,https://www.tiktok.com/@kisugenk/video/7504962167993601286,608,Fore Coffee,8,Friday
255,ofeecoffee,5,1,2024-11-23 14:19:29+00:00,44,False,Unknown,Tulungagung,31,Selamat malam minggu 😛,45,https://www.tiktok.com/@ofeecoffee/video/7440479198910745911,3489,Fore Coffee,14,Saturday
145,goodwaycoffeeco,3,1,2025-08-06 19:24:02+00:00,53,False,Ada,Goodway Coffee Co.,3,"Start your day with Goodway Coffee Co. at Ada, OK :) 

#barista #ada #oklahoma #viral #foryou #viraltiktok #fyp #fyyy #joy #vision #motivation #meme #yougotthis ",9,https://www.tiktok.com/@goodwaycoffeeco/video/7535555465367784759,908,Fore Coffee,19,Wednesday
47,fordaicedcoffee,0,6,2025-01-22 09:14:54+00:00,11,False,Unknown,Thailand,2,Nakakatawa yung hindi namin napanindigan hanggang last day 🤪😂🇹🇭 #fyppppppppppppppppppppppp #thailand🇹🇭 #traveltrend,10,https://www.tiktok.com/@fordaicedcoffee/video/7462665821098151189,224,Fore Coffee,9,Wednesday
47,fordaicedcoffee,1,0,2025-03-17 12:00:33+00:00,4,False,Unknown,Makati,0,Pamper yourself @𝐁𝐥𝐢𝐬𝐬 𝐃𝐞 𝐁𝐞𝐚𝐮’𝐭𝐞 #headspa #footreflexologymassage #pamper #selfcare,16,https://www.tiktok.com/@fordaicedcoffee/video/7482747096295099664,247,Fore Coffee,12,Monday
47,fordaicedcoffee,0,2,2023-11-25 07:45:23+00:00,22,False,Unknown,Unknown,0,Prince the white pussy #catsoftiktok #whitecatsoftiktok #redeyescat ,15,https://www.tiktok.com/@fordaicedcoffee/video/7305302658598915333,892,Fore Coffee,7,Saturday
51,forecoffeesg,1,0,2023-11-08 08:26:09+00:00,10,False,Singapore,Bugis Junction,0,"Let Cinta Laura Kiehl, our Social & Sustainability Ambassador, extend your exclusive invite to our Grand Opening! 🌟

Save the date: November 9th, 2023, at Bugis Junction, 1st Floor, starting at 12 PM SGT! 🗓️

Be among the first 200 guests to score our exclusive merch, also loads of opening day surprises, including 1-for-1 deals and many more! Exclusive only on our Grand Opening Day! 🎁✨

#ForeSingapore #IndonesianCoffeeCulture ",21,https://www.tiktok.com/@forecoffeesg/video/7299004697174674690,351,Fore Coffee,8,Wednesday
57700,safirarahmadita,9,11,2025-04-10 12:52:33+00:00,62,False,Unknown,Unknown,3,#CapCut yang ikut IPO FORE siapa nih hehe #ipo #trading #saham #ihsg #investor #fyp #fypage #market #fypdong #fypdong ,12,https://www.tiktok.com/@safirarahmadita/video/7491666569152466183,4296,Fore Coffee,12,Thursday
51,forecoffeesg,12,2,2024-03-13 02:50:32+00:00,125,False,Unknown,Unknown,3,"Swifties, the Eras Tour Fore Coffee journey continues! ☕️ Part 2! 

Relive your later eras with the perfect Fore Coffee match (Watch ‘till the end) Which era are you feeling today? 👀

#ForeCoffeeSG #Swifties #ErasTour #SGconcert",25,https://www.tiktok.com/@forecoffeesg/video/7345674926768131330,3199,Fore Coffee,2,Wednesday
87,foresthreerawalumbu,63,2,2025-07-02 07:58:23+00:00,122,False,Bekasi City,"Foresthree Coffee & Kitchen, Rawalumbu Bekasi",11,#fpyシ #trend #coffeetiktok cuss jangan lupa mampirr🤗🤗@Foresthree Coffee ,13,https://www.tiktok.com/@foresthreerawalumbu/video/7522390816392776966,2146,Fore Coffee,7,Wednesday
81,portcoffeecoirving,3,3,2025-08-06 18:43:09+00:00,74,False,Irving,Port Coffee Co,15,"""When she says 'it’s on him'… but he just came for a refresher 😳☕💸 #CoffeeShopChronicles #NotAgain #FreeDrinkEnergy #PortCoffeeCo #CoffeeVibes #newcoffeeshop ",8,https://www.tiktok.com/@portcoffeecoirving/video/7535544948448300318,1214,Fore Coffee,18,Wednesday
4315,coffeenutzz,23,3,2025-08-07 00:30:51+00:00,639,False,Fontana,Coffee Nutzz,38,"Who needs coffee when our manager gives us energy ✨

#coffeenutzz #barista #fyp #rialtoca #sanbernardino #fypシ ",9,https://www.tiktok.com/@coffeenutzz/video/7535634542019841311,4950,Fore Coffee,0,Thursday
0,blendbuzz2,0,0,2025-08-07 11:15:35+00:00,0,False,Unknown,Unknown,0,#coffeetime #coffeeshop #coffeetiktok ,39,https://www.tiktok.com/@blendbuzz2/video/7535800665268931870,1,Fore Coffee,11,Thursday
1999,husseinarfaa,5,8,2025-05-27 07:53:24+00:00,244,False,Unknown,Unknown,1,"✌️🔥
#coffeeoftheday☕ #latteart #coffeeart #coffeesesh #coffeetime #latteart #BaristaDaily #BaristaLife #ArtisanalCoffee #barista  #ArtistsforBaristas #BeanJuice #LiquidHappiness #SpecialityCoffee #barista #BaristaLife #BaristaDaily #latte #latteart #latteartgram #flatwhite #lacimbalim100 #drink #drinking  #cafelife #espresso #coffee #coffeetime #freepour #coffeelover #coffeelove #cappuccino #coffeegram #coffeesesh  #coffeeart #coffeeoftheday #caffeine",18,https://www.tiktok.com/@husseinarfaa/video/7509030477274074386,4333,Fore Coffee,7,Tuesday
978,fores.coffe,6,10,2021-09-16 01:08:37+00:00,108,False,Unknown,Unknown,1,#foryou #explor #fypシ #fyp #مشروعي #الكويت🇰🇼 #الشعب_الصيني_ماله_حل😂😂 #مشروعي_الصغير #لايكتات,17,https://www.tiktok.com/@fores.coffe/video/7008332271656668418,1493,Fore Coffee,1,Thursday
174,leescoffeehouse,3,2,2025-08-05 17:38:13+00:00,87,False,Unknown,Unknown,0,Churro frappe😍🤎 #coffeeshop #coffee #barista #coffeehouse #leescoffeehouse ,22,https://www.tiktok.com/@leescoffeehouse/video/7535157064755186974,850,Fore Coffee,17,Tuesday
978,fores.coffe,1,2,2022-08-24 22:46:13+00:00,25,False,Unknown,Unknown,0,#قهوة #مهيتو #عصاير #صيف #الشعب_الصيني_ماله_حل😂😂 #الكويت,5,https://www.tiktok.com/@fores.coffe/video/7135577701544365313,817,Fore Coffee,22,Wednesday
2668,foresthree.sawahlunto,27,6,2024-10-05 10:08:36+00:00,261,False,Sawah Lunto,Foresthree Coffee Sawahlunto,25,"Emang kalo jadi temen nya owner ada privilege lebih, tapi gak sampe kayak gini juga 😅😅

#relate #seringterjadi #effort #bahycreative #intrusivethoughts #viral #fyp #barista #baristakonten #foresthreecoffee #foresthreecoffesawahlunto #temankopi #temantapikopi #bahycreative #bahyeats #sekedarkonten #coffee #coffeetime #coffelife ",27,https://www.tiktok.com/@foresthree.sawahlunto/video/7422231351002270982,12400,Fore Coffee,10,Saturday
1413,suk_maaa,4,2,2025-05-25 10:13:24+00:00,140,False,Gowa Regency,Fore Coffee - Citraland Celebes,2,"Kalau kopimu bikin jantungmu berdebar-debar,mungkin tadi kamu mengaduknya pakai perasaan,bukan pakai sendok 😂 btw jangan lupa ngopi di 📍Fore coffee,citraland celebes #forecoffee ",10,https://www.tiktok.com/@suk_maaa/video/7508324384696700168,4160,Fore Coffee,10,Sunday
1236,adaapateam,6,0,2024-03-03 09:01:56+00:00,65,False,Unknown,Unknown,20,Fore coffee buka di nangor!! siapa nih yang udah mampir ke sini? #fyp #viral #xyzbca #fore ,11,https://www.tiktok.com/@adaapateam/video/7342059817378368774,6358,Fore Coffee,9,Sunday
4034,coviw_,6,6,2025-05-20 09:56:51+00:00,55,False,Tasikmalaya City,Fore Coffee - Yudanegara,7,"Resmi beralih dari Butterscotch sea salt latte ke Buttercream latte 👌🏻

#fore #coffee #coffeeaddict #coffeeshop #kopi #tasik #tasikmalaya #tasikmalayahitz #fyp #foryou #foryoupage ",15,https://www.tiktok.com/@coviw_/video/7506464686808812806,2947,Fore Coffee,9,Tuesday
33600,forecoffee.id,21,1,2024-01-22 06:36:35+00:00,84,False,Unknown,Jakarta,10,"Drinks that will light up your world! 

#forecoffee ",17,https://www.tiktok.com/@forecoffee.id/video/7326807854961282309,12200,Fore Coffee,6,Monday
166,modocoffeegarden,7,3,2025-07-17 07:55:37+00:00,100,False,Unknown,Unknown,33,"NAHLOHH !! 

Take ur free time at modo coffee garden jatiwarna ——
we are open 16.00 — 02.00 

see u 😉👋

#modocoffeegarden #coffeeshopbekasi #fyp #foryoupageofficiall #jatiwarna #rekomendasitempatnongkrong #coffeetiktok ",15,https://www.tiktok.com/@modocoffeegarden/video/7527956370348346680,4504,Fore Coffee,7,Thursday
13,xx_spoileralert_xx,1,0,2025-01-31 20:52:40+00:00,24,False,Unknown,Unknown,0,treating RoFo like a Korean convenience store 💙💚 #icedcoffee #rofo #korea #🇺🇲🇰🇷 ,24,https://www.tiktok.com/@xx_spoileralert_xx/video/7466185228390911278,759,Fore Coffee,20,Friday
978,fores.coffe,7,19,2021-09-20 17:11:01+00:00,113,False,Unknown,Unknown,2,البوكس في10 حبات 5 قهوه ملونه5 مهيتو ملون - العرض لمده محدوده لحقو 😂🏃🏻‍♀️ #الشعب_الصيني_ماله_حل😂😂 #مشروعي_الصغير #قهوه #مهيتو #foryou,6,https://www.tiktok.com/@fores.coffe/video/7010064631683190018,1630,Fore Coffee,17,Monday
119,squiffies.on.the,0,0,2025-08-02 06:05:20+00:00,5,False,Fremantle,Victoria Quay,0,"Wet Days 

Great Coffee

#EShedMarkets #Fremantle #perthcafe #coffeetiktok ",28,https://www.tiktok.com/@squiffies.on.the/video/7533865344960564487,120,Fore Coffee,6,Saturday
22,uptownbrews,0,2,2025-08-02 18:13:28+00:00,3,False,Unknown,Unknown,0,"This feels illegal ☕️

#NYCCoffee #RollForCoffee #IcedCoffee #NOLACoffee #CoffeeTok #coffee ",13,https://www.tiktok.com/@uptownbrews/video/7534052909416287519,336,Fore Coffee,18,Saturday
47,fordaicedcoffee,2,2,2025-02-10 15:57:12+00:00,16,False,Unknown,Thailand,3,Us trying the 7/11 trending banana milk x chocolate drink (protein drink version) #wheninthailand🇹🇭 #BKKTrend #fyppppppppppppppppppppppp #wheninbangkok #travel #drink @Bill ,11,https://www.tiktok.com/@fordaicedcoffee/video/7469820080185003284,453,Fore Coffee,15,Monday
37,gingerninja12159,0,4,2025-07-26 19:20:14+00:00,7,False,Unknown,Unknown,0,"always coffee ☕️ 
#coffee #coff#fyp ",29,https://www.tiktok.com/@gingerninja12159/video/7531472394779708686,164,Fore Coffee,19,Saturday
48,u3coffeecrew,0,0,2025-03-22 12:04:06+00:00,4,False,Unknown,Unknown,0,"We want to know—what’s your go-to U3 Coffee drink? Cast your vote & let us know why it’s your favorite!
🔹 Cold Brew – Smooth, bold & packed with energy
🔹 Latte – Creamy, dreamy & the perfect balance of espresso & milk
🔹 Espresso – Short, strong & straight to the point
Drop your pick in the comments & tag a friend who needs to try your favorite! 👇
#u3coffee #unitedbycoffee #coffee #coffeelife #drinkpoll #fuelyourday",10,https://www.tiktok.com/@u3coffeecrew/video/7484603015735905579,105,Fore Coffee,12,Saturday
33600,forecoffee.id,0,2,2025-08-02 08:14:00+00:00,43,False,Unknown,Unknown,0,"Weekend kemarin seru-seruan bareng @gozoooscooter ☕🏍️

Mulai dari ngobrolin motor kesayangan, sampai bahas hal random yang entah gimana bisa nyambung semua topiknya.

Pastinya nggak lengkap tanpa segelas kopi yang jadi andalan + Fore Deli yang sukses bikin obrolan makin nikmat 😜

Buat kamu yang pengen ikutan, jangan khawatir, bakal ada keseruan lainnya. Stay tuned dan… see you at Fore Coffee! 🚀

#ForeCoffee #MovingFOREward",15,https://www.tiktok.com/@forecoffee.id/video/7533898491194592519,1514,Fore Coffee,8,Saturday
33600,forecoffee.id,6,8,2025-07-30 10:36:36+00:00,96,False,Unknown,Unknown,33,"Mau ngopi enak tapi kantong tetap aman di akhir bulan? Bisa banget!

Cuma di aplikasi Fore, ada promo Buy 1 Get 1 untuk menu  Fore favoritmu 🥳 

Jangan sampai kehabisan! Promo ini hanya berlaku pada 31 Juli 2025 aja loh! Cek ketentuannya 👇

*S&K berlaku: 
Berlaku untuk semua menu minuman dan Fore Deli
Berlaku untuk pemesanan pick-up dan delivery via aplikasi Fore Coffee
Kuota terbatas

Buruan tag teman atau keluarga  kamu yang mau diajak ngeFORE hemat  bareng besok 💨

#ForeCoffee #MovingFOREward",25,https://www.tiktok.com/@forecoffee.id/video/7532821986943225096,4620,Fore Coffee,10,Wednesday
33600,forecoffee.id,0,3,2025-07-25 06:56:49+00:00,49,False,Unknown,Unknown,1,"Siapa yang minuman favoritnya Choco Cookies Shake juga coba angkat tangannya di kolom komentar ☝🏻

Buat kamu yang belum coba, yuk cobain Choco Cookies Shake, varian Fore Junior yang kolaborasi bareng Jumbo yang pas banget buat nemenin petualangan kamu setiap hari 🏃🏻‍♀️💨

Ajak keluargamu buat cobain juga ya! Mumpung ada promo paket bundle mulai dari Rp49K, khusus pembelian di aplikasi Fore 📲

#ForeCoffee ",48,https://www.tiktok.com/@forecoffee.id/video/7530909926776999176,2044,Fore Coffee,6,Friday
