authorMeta/fans,authorMeta/name,collectCount,commentCount,createTimeISO,diggCount,isSponsored,locationMeta/locationName,shareCount,text,videoMeta/duration,webVideoUrl,playCount,brand,brand_encoded,day,hour,hour_idn,tanggal,hari_encoded,username_encoded,kota_Ada,kota_Ambon,kota_Bandung City,kota_Bandung Regency,kota_Banggai Regency,kota_Banjarmasin,kota_Banyumas Regency,kota_Batam,kota_Bekasi City,kota_Bekasi Regency,kota_Blora,kota_Bogor Regency,kota_Cianjur,kota_Cilacap,kota_Cilegon,kota_Cimahi,kota_Cirebon,kota_Cirebon City,kota_Deli Serdang Regency,kota_Denpasar City,kota_Depok,kota_East Kotawaringin Regency,kota_Fontana,kota_Fremantle,kota_Gowa Regency,kota_Grand Bay,kota_Grobogan Regency,kota_Irving,kota_Jakarta,kota_Jambi City,kota_Jeddah,kota_Jember,kota_Jepara,kota_Kendal,kota_Kota Karawang,kota_Kuningan,kota_Malang City,kota_Malang Regency,kota_Manado,kota_Mataram,kota_Morowali Regency,kota_Pasuruan Regency,kota_Pekalongan,kota_Pekanbaru,kota_Pemalang,kota_Ponorogo Regency,kota_Purworejo,kota_Samarinda,kota_Sawah Lunto,kota_Semarang City,kota_Semarang Regency,kota_Singapore,kota_Sleman,kota_South Tangerang,kota_Surabaya,kota_Surakarta City,kota_Tagaytay,kota_Tangerang City,kota_Tangerang Regency,kota_Tasikmalaya City,kota_Tegal City,kota_Unknown,kota_Weymouth and Portland,kota_Wonogiri,kota_nan
1422,mazferdi_shop30,1,0,2025-06-18 15:01:11+00:00,7,0,Kopi Janji Jiwa & Jiwa Toast - Jatisari Square,0,Janji Jiwa Promo Sampai 50% Lho... #coffeetiktok #promo #xyzabc #foryou #infopromo #semaranghits #semarangtiktok #janjijiwacoffee #janjijiwatoast #janjijiwa #semarang #mijen  #jatisari ,29,https://www.tiktok.com/@mazferdi_shop30/video/7517304589666848006,379,Janji Jiwa,1,Rabu,15,15,2025-06-18,3,119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13300,a.k.a.zenalkun,19,9,2025-06-20 05:57:16+00:00,80,0,Kopi Janji Jiwa & Jiwa Toast - Cianjur Arief Rahman,14,#kopi #coffee #janjijiwa #coffe #cianjur #cianjurjawabarat #jawabarat ,26,https://www.tiktok.com/@a.k.a.zenalkun/video/7517906580545867013,14600,Janji Jiwa,1,Jumat,5,5,2025-06-20,5,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1491,aabidazka,0,2,2025-07-27 12:10:31+00:00,5,0,Kopi Janji Jiwa & Jiwa Toast - Joglo,25,"Para pencinta kopi wajib tau ini di Janji jiwa outlet joglo lagi banyak promo loh, beli vouchernya lewat tiktok 😍
ayo buruan serbu promo makan gajian nya diskon up to 60℅ ya 😍 jangan sampai kelewatan ! 
#janjijiwa #kopi #coffee #coffeetiktok #coffeeshopjakarta #joglo #jakarta #jelajahbegah #promomakanliburan #promo #promomakangajian #promoseruweekend #jakartabarat #foryou #fyp ",21,https://www.tiktok.com/@aabidazka/video/7531732936404585746,210,Janji Jiwa,1,Minggu,12,12,2025-07-27,7,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8965,anandaputri6098,7,9,2024-01-19 03:36:18+00:00,173,0,Keurea,0,"secape ini
#morowali_sulteng_bahodopi 
#cewekbaristaoutfit 
#fypシ 
#janjijiwa #janjijiwacoffee #keureabahodopimorowali ",26,https://www.tiktok.com/@anandaputri6098/video/7325648151195569414,3067,Janji Jiwa,1,Jumat,3,3,2024-01-19,5,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6507,indrianairdni,19,4,2025-07-29 00:22:43+00:00,137,0,"Janji Jiwa Culture, Ruko Wahid Hasyim Samarinda",37,"Coffe hopping at @Kopi Janji Jiwa 
#janjijiwasamarinda #janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwasamarinda #samarinda #samarindakaltim ",19,https://www.tiktok.com/@indrianairdni/video/7532292695209872646,4825,Janji Jiwa,1,Selasa,0,0,2025-07-29,2,82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4200,zamzam0509_,29,0,2025-07-25 13:44:58+00:00,177,0,Kopi Janji Jiwa & Jiwa Toast - Pasuruan Diponegoro,25,Janji jiwa #janjijiwa #janjijiwacoffee #janjijiwatiktok #promomakangajian ,15,https://www.tiktok.com/@zamzam0509_/video/7531015102884105477,32900,Janji Jiwa,1,Jumat,13,13,2025-07-25,5,199,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7241,moondeev,23,6,2025-05-07 00:51:05+00:00,511,0,Kopi Janji Jiwa & Jiwa Toast - Setiabudi,15,"pesona indah jiwa toast mu mampu mengalihkan duniaku~

#janjijiwacoffee #janjijiwapromo #janjijiwaid #janjijiwatoast #janjijiwa ",22,https://www.tiktok.com/@moondeev/video/7501499936211700998,27600,Janji Jiwa,1,Rabu,0,0,2025-05-07,3,126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1588,teyaeee,30,3,2025-07-13 01:03:34+00:00,163,0,Kopi Janji Jiwa & Jiwa Toast - Ruko Mayjen Soetoyo Purworejo,15,#purworejo #janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwapromo ,0,https://www.tiktok.com/@teyaeee/video/7526365853126905106,40700,Janji Jiwa,1,Minggu,1,1,2025-07-13,7,179,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2350,rizcadianticha,8,5,2025-07-16 01:10:43+00:00,133,0,Kopi Janji Jiwa & Jiwa Toast - Arcadia Daan Mogot,4,definisi ngopi hemat ngenyangin tuh janji jiwa doang emang.. buruan di co #janjijiwa #janjijiwatoast #winkofwinner #janjijiwacoffee #promojanjijiwa #promomakananliburan #promomakangajian ,25,https://www.tiktok.com/@rizcadianticha/video/7527480968349748485,1806,Janji Jiwa,1,Rabu,1,1,2025-07-16,3,159,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8965,anandaputri6098,3,7,2023-12-31 12:27:04+00:00,160,0,Bahodopi,0,"🥱🥱
#barista #cewek barista outfit #fyp #janjijiwacoffee ",15,https://www.tiktok.com/@anandaputri6098/video/7318734295835708677,2891,Janji Jiwa,1,Minggu,12,12,2023-12-31,7,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25400,apadimakassar,14,6,2025-05-06 05:11:42+00:00,101,0,Kopi Janji Jiwa & Jiwa Toast - Honggowongso,17,"Jangan lupa beli voucher di tiktok sebelum ke janji jiwa 
#BalapNgunyahSampaiKenyang #promotiktok #janjijiwatoast #janjijiwa #janjijiwacoffee ",21,https://www.tiktok.com/@apadimakassar/video/7501196018273242376,17300,Janji Jiwa,1,Selasa,5,5,2025-05-06,2,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1637,avcd.26,2,0,2025-07-29 08:51:34+00:00,41,0,Kopi Janji Jiwa & Jiwa Toast - Jendral Sudirman Wonogiri,2,untuk area wonogiri merapat #wonogiri #wonogiri24jam #janjijiwa #promotiktok #coffeetiktok ,34,https://www.tiktok.com/@avcd.26/video/7532423823996538168,6258,Janji Jiwa,1,Selasa,8,8,2025-07-29,2,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10100,adi.nr12,2,2,2025-05-24 00:47:54+00:00,117,0,Kopi Janji Jiwa & Jiwa Toast - Margo City Mall,2,"Ngopi enak ala anak kantor? Bisa banget mulai 13ribuan Tinggal klik tag lokasi, beli vouchernya, dan tunjukin di outlet. Gak ribet!
#jelajahbegah #promotiktok #fyp #PromoMakanGajian #JanjiJiwa #janjijiwacoffee ",15,https://www.tiktok.com/@adi.nr12/video/7507807562163571973,5754,Janji Jiwa,1,Sabtu,0,0,2025-05-24,6,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13400,oreyosoftcake,37,2,2025-04-07 14:53:03+00:00,192,0,Kopi Janji Jiwa & Jiwa Toast - Hayam Wuruk Purwodadi,27,#janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwapromo #janjijiwatiktok #kulinerpurwodadi #kulinerpurwodadigrobogan #kulinerpurwodadiviral #kulinerpurwodadifyp #kulinerpurwodadi🍝🍸🍴 #kulinerpurwodadirecommended ,0,https://www.tiktok.com/@oreyosoftcake/video/7490584364972002578,27400,Janji Jiwa,1,Senin,14,14,2025-04-07,1,137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2925,benbenita12,2,0,2025-08-06 23:11:11+00:00,13,0,Kopi Janji Jiwa & Jiwa Toast - Bintaro Sektor 9,0,"SPECIAL hari kemerdekaan Bulan Agustus beli janji jiwa lebih hemat lewat TikTok caranya: 
1. Klik tag lokasi aku
2. Pilih menu kamu
3. Pilih beli lakukan pembayaran
4. Mendapatkan barcode ditukarkan ke kasir

#bintaro #vouchertiktok #promojanjijiwa #janjijiwa #murah #vouchermakanan #viral #janjijiwacoffee #janjijiwatoast #promoagustus #promomakanan #food #jelajahbosslang #bosslang17an #freedomwithbosslang #promomakanmerdeka #promoseruweekend ",19,https://www.tiktok.com/@benbenita12/video/7535614033509108997,594,Janji Jiwa,1,Rabu,23,23,2025-08-06,3,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8965,anandaputri6098,2,13,2023-12-31 04:27:44+00:00,235,0,Bahodopi,0,"Kiuw2😂
#janjijiwacoffee 
#fyp 
#cewek barista outfit 
#morowali_sulteng_bahodopi 
#barista ",14,https://www.tiktok.com/@anandaputri6098/video/7318610771456396550,3305,Janji Jiwa,1,Minggu,4,4,2023-12-31,7,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1442,jajanjalan80,19,6,2025-07-20 00:58:50+00:00,43,0,Kopi Janji Jiwa & Jiwa Toast - Ruko Kalisari,49,#janjijiwa #promomakanantiktok #promotiktokjanjijiwa #janjijiwapromo #janjijiwacoffee ,42,https://www.tiktok.com/@jajanjalan80/video/7528962228545015058,7609,Janji Jiwa,1,Minggu,0,0,2025-07-20,7,89,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
383,caramelow15,3,13,2025-03-18 07:33:37+00:00,99,0,Unknown,0,#fyppppppppppppppppppppppp #fypシ゚viral🖤tiktok #janjijiwacoffee ,0,https://www.tiktok.com/@caramelow15/video/7483049390681197829,882,Janji Jiwa,1,Selasa,7,7,2025-03-18,2,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
35700,oreocrumbble01,37,7,2024-05-22 06:08:15+00:00,168,0,Kopi Janji Jiwa & Jiwa Toast - Rukan Perjuangan Bekasi,37,nongkrong low budget bgt kan? 😜 siapa yg mau tutor biar bisa dpt harga segitu?😜#nongkrong #coffeshop #janjijiwatoast #janjijiwa #janjijiwacoffee ,15,https://www.tiktok.com/@oreocrumbble01/video/7371701867413359878,32200,Janji Jiwa,1,Rabu,6,6,2024-05-22,3,136,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1925,anitafajarr,10,2,2025-07-11 04:18:49+00:00,29,0,Kopi Janji Jiwa & Jiwa Toast - Karawang Central Plaza,14,"ini Kebangetan sih murah nya..
#kopijanjijiwa #janjijiwa #kopi #coffee #coffeetiktok #jelajahbegah #fyp #promo #promotiktok ",12,https://www.tiktok.com/@anitafajarr/video/7525673993332985144,9276,Janji Jiwa,1,Jumat,4,4,2025-07-11,5,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2985,jasonssebastian,1,0,2025-05-16 09:24:17+00:00,30,0,"Kopi Janji Jiwa, Jiwa Toast & Jiwa Tea - Citra 6",0,"Ternyata di Janji Jiwa bisa dapetin 2 kopi cuma 10 ribuan per cup ✨️

#janjijiwa #janjiniwacoffee #kopi #winkofwinner ",17,https://www.tiktok.com/@jasonssebastian/video/7504971953644637495,508,Janji Jiwa,1,Jumat,9,9,2025-05-16,5,94,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4246,sriyudian,18,3,2025-03-11 21:33:47+00:00,540,0,Luwuk,1,"""Hidup ini seperti secangkir kopi di mana pahit dan manis bertemu dalam kehangatan.""
miss💫
#fypシ゚viral #fypシ #captions #quotes #lewatberanda #luwukpride🏝🔥 #janjijiwacoffee ",0,https://www.tiktok.com/@sriyudian/video/7480668288393973010,6935,Janji Jiwa,1,Selasa,21,21,2025-03-11,2,172,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3285,itsmefarichatuljannah,15,5,2025-03-31 04:47:54+00:00,274,0,Kopi Janji Jiwa & Jiwa Toast - Cepu,11,Kopi Janji Jiwa cepu #janjijiwa #kopijanjijiwa #promotiktok #coffee #coffeetiktok #cafe ,32,https://www.tiktok.com/@itsmefarichatuljannah/video/7487830828408655112,35800,Janji Jiwa,1,Senin,4,4,2025-03-31,1,87,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1422,mazferdi_shop30,2,3,2025-06-04 06:25:17+00:00,23,0,Kopi Janji Jiwa & Jiwa Toast - Jatisari Square,0,Dapetin Diskon Sampai 48% Dari Janji Jiwa Toast & Coffee #infopromo #foryou #xyzabc #promo #coffeetiktok #jatisari #mijen #mijensemarang #janjijiwa #janjijiwatoast #janjijiwacoffee #semarangtiktok #semaranghits ,28,https://www.tiktok.com/@mazferdi_shop30/video/7511976418302086456,5346,Janji Jiwa,1,Rabu,6,6,2025-06-04,3,119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1073,putu_ambare,0,2,2025-08-06 03:51:27+00:00,15,0,Kopi Janji Jiwa & Jiwa Toast - Ruko Mayjen Soetoyo Purworejo,8,"berburu promo sambil momong di janji jiwa saja
#janjijiwa #promo #purworejo #purworejo24jam #janjijiwapurworejo #kulinerpurworejo #purworejohits ",14,https://www.tiktok.com/@putu_ambare/video/7535315173041573125,1180,Janji Jiwa,1,Rabu,3,3,2025-08-06,3,148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,janji.jiwa.978.am,1,0,2025-06-26 06:34:58+00:00,22,0,"Kopi Janji Jiwa, Tulukabessy",0,"Kopi janji jiwa: karna rasa gak pernah bohong

#janjijiwacoffee #janjijiwa #ambontiktok #ambon #pecintakopi #fypシ #baristatok ",7,https://www.tiktok.com/@janji.jiwa.978.am/video/7520142803402345733,1916,Janji Jiwa,1,Kamis,6,6,2025-06-26,4,90,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2492,qnzshoopy,35,8,2025-07-13 13:38:07+00:00,235,0,Kopi Janji Jiwa & Jiwa Toast - Ruko Taman Kota Kuningan,21,"kamu dapet harga berapa?

#janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwapromo #janjijiwacoffee ",14,https://www.tiktok.com/@qnzshoopy/video/7526560314612026629,35300,Janji Jiwa,1,Minggu,13,13,2025-07-13,7,149,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8965,anandaputri6098,0,15,2023-12-27 05:37:57+00:00,163,0,Bahodopi,2,"Janji jiwa☕
#fyp 
#morowali_sulteng_bahodopi 
#janjijiwacoffee 
#cewek barista outfit ",13,https://www.tiktok.com/@anandaputri6098/video/7317144522549382405,3048,Janji Jiwa,1,Rabu,5,5,2023-12-27,3,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19900,goldencuans,2,0,2025-04-07 07:30:28+00:00,147,0,Kopi Janji Jiwa & Jiwa Toast - Mediterania Gajah Mada,3,#kopi #ngopi #coffee #coffeetiktok #janjijiwa ,49,https://www.tiktok.com/@goldencuans/video/7490470308944645383,14300,Janji Jiwa,1,Senin,7,7,2025-04-07,1,70,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1958,ririfaridha_,1,0,2025-05-22 14:07:19+00:00,4,0,Kopi Janji Jiwa & Jiwa Toast - Ruko Rungkut,0,"Rekomendasi ngopi 13rban di janji jiwa!
Kalian bisa langsung klik tag lokasi vidio ini untuk harga semurah itu ‼️
📍@Kopi Janji Jiwa 
#janjijiwa #janjijiwatoast #janjijiwacoffee #kopijanjijiwa #promomakanan #promomakangajian #ttpetualangpro #promogajian #diskontiktok #ngopisurabaya #fyppppppppppppppppppppppp ",39,https://www.tiktok.com/@ririfaridha_/video/7507271414454504709,461,Janji Jiwa,1,Kamis,14,14,2025-05-22,4,158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
16900,vilya_ayya,26,5,2025-04-28 02:20:28+00:00,242,0,Kopi Janji Jiwa & Jiwa Toast - Taman Dayu Pasuruan,13,Gak pake mahal kalo belinya pake voucher tiktok 😋 #kopi #janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwatamandayu #janjijiwamalang #kuliner #kulinertiktok #promojanjijiwa #promojanjijiwatoast ,11,https://www.tiktok.com/@vilya_ayya/video/7498183031723691265,27300,Janji Jiwa,1,Senin,2,2,2025-04-28,1,187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2689,debyakd,3,1,2025-07-22 15:59:02+00:00,10,0,Kopi Janji Jiwa & Jiwa Toast - Taman Siswa Semarang,1,Yuk buruan beli #janjijiwa #unnes #unnessemarang #janjijiwacoffee #janjijiwapromo ,22,https://www.tiktok.com/@debyakd/video/7529936387886353670,2179,Janji Jiwa,1,Selasa,15,15,2025-07-22,2,42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1308,ijuul29,2,2,2023-07-13 16:29:45+00:00,20,0,Unknown,12,#CapCut belok dlu bentar #fypシ #fyp #fyoupage #coffee #janjijiwa #janjiw #tasikpride ,14,https://www.tiktok.com/@ijuul29/video/7255341288709475590,7308,Janji Jiwa,1,Kamis,16,16,2023-07-13,4,80,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4893,rainku2,3,1,2025-03-19 21:40:37+00:00,16,0,Kopi Janji Jiwa & Jiwa Toast - MKG 3,7,"Cuma 10ribu aja bisa ngopii di Janji Jiwa, belinya di tiktok ya. klik lokasi di video ini cuss.
.
.
.
#promo #diskon #janjijiwa #coffeetiktok #coffee #kopi ",16,https://www.tiktok.com/@rainku2/video/7483638768293956870,4276,Janji Jiwa,1,Rabu,21,21,2025-03-19,3,152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5150,nurlindaamrin,0,7,2023-08-19 04:57:47+00:00,177,0,Keurea,0,.#janjijiwacoffee #keureabahodopimorowali😉 #agustusmerdeka #SerunyaIndonesia #Serunya17an #CapCut #bahodopihits🤗 #fypシ゚viral🖤video ,10,https://www.tiktok.com/@nurlindaamrin/video/7268893121881050374,1042,Janji Jiwa,1,Sabtu,4,4,2023-08-19,6,132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18900,cerita.makan,1,0,2025-06-22 05:58:49+00:00,1084,0,Kopi Janji Jiwa & Jiwa Toast - Ruko Fancy Mampang,0,"Banyak promo seru jajan @janjijiwaid di tiktok, klik tag lokasi di video ini ya‼️
#TikTokGOSchoolHolidayFest  #promomakanliburan #promomakangajian #jelajahliburan #promotiktok #diskontiktok #makanhemat #jelajahkuliner #kulinerhemat #fyp #food #kuliner #kulinertiktok #jajanantiktok #promojanjijiwa #promojanjijiwatoast #promojanjijiwatiktok #janjijiwa #janjijiwatoast #janjijiwacoffee ",16,https://www.tiktok.com/@cerita.makan/video/7518649140025265464,21300,Janji Jiwa,1,Minggu,5,5,2025-06-22,7,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1009,tami.time,3,0,2025-05-30 15:30:04+00:00,244,0,Kopi Janji Jiwa & Jiwa Toast - Ruko Mayjen Soetoyo Purworejo,2,"ngga sengaja lihat mas-nya joget sambil beresin toko, ga sadar aku videoin 😁 lucu bgt sumpah 😭☕️
Thank you mas barista, moodbooster beneran🙌🏻

#janjijiwa #purworejo #janjijiwatoast #janjijiwacoffee #promojanjijiwa ",11,https://www.tiktok.com/@tami.time/video/7510261411696610616,5449,Janji Jiwa,1,Jumat,15,15,2025-05-30,5,176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
